_Polyline
-2.500000,-2.500000,11.160808
-2.500000,-2.397959,11.132112
-2.500000,-2.295918,11.103415
-2.500000,-2.193878,11.074719
-2.500000,-2.091837,11.046022
-2.500000,-1.989796,11.017326
-2.500000,-1.887755,10.988629
-2.500000,-1.785714,10.959933
-2.500000,-1.683673,10.931236
-2.500000,-1.581633,10.902540
-2.500000,-1.479592,10.882054
-2.500000,-1.377551,10.867364
-2.500000,-1.275510,10.852673
-2.500000,-1.173469,10.837982
-2.500000,-1.071429,10.823292
-2.500000,-0.969388,10.808601
-2.500000,-0.867347,10.793910
-2.500000,-0.765306,10.779220
-2.500000,-0.663265,10.764529
-2.500000,-0.561224,10.749838
-2.500000,-0.459184,10.738847
-2.500000,-0.357143,10.738847
-2.500000,-0.255102,10.738847
-2.500000,-0.153061,10.738847
-2.500000,-0.051020,10.738847
-2.500000,0.051020,10.738847
-2.500000,0.153061,10.738847
-2.500000,0.255102,10.738847
-2.500000,0.357143,10.738847
-2.500000,0.459184,10.738847
-2.500000,0.561224,10.741391
-2.500000,0.663265,10.756082
-2.500000,0.765306,10.770773
-2.500000,0.867347,10.785463
-2.500000,0.969388,10.800154
-2.500000,1.071429,10.814845
-2.500000,1.173469,10.829535
-2.500000,1.275510,10.844226
-2.500000,1.377551,10.858917
-2.500000,1.479592,10.873607
-2.500000,1.581633,10.888881
-2.500000,1.683673,10.917578
-2.500000,1.785714,10.946274
-2.500000,1.887755,10.974971
-2.500000,1.989796,11.003667
-2.500000,2.091837,11.032364
-2.500000,2.193878,11.061060
-2.500000,2.295918,11.089757
-2.500000,2.397959,11.118453
-2.500000,2.500000,11.147150
_Enter
_Polyline
-2.397959,-2.500000,11.132112
-2.397959,-2.397959,11.103415
-2.397959,-2.295918,11.074719
-2.397959,-2.193878,11.046022
-2.397959,-2.091837,11.017326
-2.397959,-1.989796,10.988629
-2.397959,-1.887755,10.959933
-2.397959,-1.785714,10.931236
-2.397959,-1.683673,10.902540
-2.397959,-1.581633,10.873843
-2.397959,-1.479592,10.852673
-2.397959,-1.377551,10.837982
-2.397959,-1.275510,10.823292
-2.397959,-1.173469,10.808601
-2.397959,-1.071429,10.793910
-2.397959,-0.969388,10.779220
-2.397959,-0.867347,10.764529
-2.397959,-0.765306,10.749838
-2.397959,-0.663265,10.735148
-2.397959,-0.561224,10.720457
-2.397959,-0.459184,10.709228
-2.397959,-0.357143,10.709228
-2.397959,-0.255102,10.709228
-2.397959,-0.153061,10.709228
-2.397959,-0.051020,10.709228
-2.397959,0.051020,10.709228
-2.397959,0.153061,10.709228
-2.397959,0.255102,10.709228
-2.397959,0.357143,10.709228
-2.397959,0.459184,10.709228
-2.397959,0.561224,10.712010
-2.397959,0.663265,10.726701
-2.397959,0.765306,10.741391
-2.397959,0.867347,10.756082
-2.397959,0.969388,10.770773
-2.397959,1.071429,10.785463
-2.397959,1.173469,10.800154
-2.397959,1.275510,10.814845
-2.397959,1.377551,10.829535
-2.397959,1.479592,10.844226
-2.397959,1.581633,10.860185
-2.397959,1.683673,10.888881
-2.397959,1.785714,10.917578
-2.397959,1.887755,10.946274
-2.397959,1.989796,10.974971
-2.397959,2.091837,11.003667
-2.397959,2.193878,11.032364
-2.397959,2.295918,11.061060
-2.397959,2.397959,11.089757
-2.397959,2.500000,11.118453
_Enter
_Polyline
-2.295918,-2.500000,11.103415
-2.295918,-2.397959,11.074719
-2.295918,-2.295918,11.046022
-2.295918,-2.193878,11.017326
-2.295918,-2.091837,10.988629
-2.295918,-1.989796,10.959933
-2.295918,-1.887755,10.931236
-2.295918,-1.785714,10.902540
-2.295918,-1.683673,10.873843
-2.295918,-1.581633,10.845146
-2.295918,-1.479592,10.823292
-2.295918,-1.377551,10.808601
-2.295918,-1.275510,10.793910
-2.295918,-1.173469,10.779220
-2.295918,-1.071429,10.764529
-2.295918,-0.969388,10.749838
-2.295918,-0.867347,10.735148
-2.295918,-0.765306,10.720457
-2.295918,-0.663265,10.705766
-2.295918,-0.561224,10.691076
-2.295918,-0.459184,10.679610
-2.295918,-0.357143,10.679610
-2.295918,-0.255102,10.679610
-2.295918,-0.153061,10.679610
-2.295918,-0.051020,10.679610
-2.295918,0.051020,10.679610
-2.295918,0.153061,10.679610
-2.295918,0.255102,10.679610
-2.295918,0.357143,10.679610
-2.295918,0.459184,10.679610
-2.295918,0.561224,10.682629
-2.295918,0.663265,10.697319
-2.295918,0.765306,10.712010
-2.295918,0.867347,10.726701
-2.295918,0.969388,10.741391
-2.295918,1.071429,10.756082
-2.295918,1.173469,10.770773
-2.295918,1.275510,10.785463
-2.295918,1.377551,10.800154
-2.295918,1.479592,10.814845
-2.295918,1.581633,10.831488
-2.295918,1.683673,10.860185
-2.295918,1.785714,10.888881
-2.295918,1.887755,10.917578
-2.295918,1.989796,10.946274
-2.295918,2.091837,10.974971
-2.295918,2.193878,11.003667
-2.295918,2.295918,11.032364
-2.295918,2.397959,11.061060
-2.295918,2.500000,11.089757
_Enter
_Polyline
-2.193878,-2.500000,11.074719
-2.193878,-2.397959,11.046022
-2.193878,-2.295918,11.017326
-2.193878,-2.193878,10.988629
-2.193878,-2.091837,10.959933
-2.193878,-1.989796,10.931236
-2.193878,-1.887755,10.902540
-2.193878,-1.785714,10.873843
-2.193878,-1.683673,10.845146
-2.193878,-1.581633,10.816450
-2.193878,-1.479592,10.793910
-2.193878,-1.377551,10.779220
-2.193878,-1.275510,10.764529
-2.193878,-1.173469,10.749838
-2.193878,-1.071429,10.735148
-2.193878,-0.969388,10.720457
-2.193878,-0.867347,10.705766
-2.193878,-0.765306,10.691076
-2.193878,-0.663265,10.676385
-2.193878,-0.561224,10.661694
-2.193878,-0.459184,10.649992
-2.193878,-0.357143,10.649992
-2.193878,-0.255102,10.649992
-2.193878,-0.153061,10.649992
-2.193878,-0.051020,10.649992
-2.193878,0.051020,10.649992
-2.193878,0.153061,10.649992
-2.193878,0.255102,10.649992
-2.193878,0.357143,10.649992
-2.193878,0.459184,10.649992
-2.193878,0.561224,10.653247
-2.193878,0.663265,10.667938
-2.193878,0.765306,10.682629
-2.193878,0.867347,10.697319
-2.193878,0.969388,10.712010
-2.193878,1.071429,10.726701
-2.193878,1.173469,10.741391
-2.193878,1.275510,10.756082
-2.193878,1.377551,10.770773
-2.193878,1.479592,10.785463
-2.193878,1.581633,10.802791
-2.193878,1.683673,10.831488
-2.193878,1.785714,10.860185
-2.193878,1.887755,10.888881
-2.193878,1.989796,10.917578
-2.193878,2.091837,10.946274
-2.193878,2.193878,10.974971
-2.193878,2.295918,11.003667
-2.193878,2.397959,11.032364
-2.193878,2.500000,11.061060
_Enter
_Polyline
-2.091837,-2.500000,11.046022
-2.091837,-2.397959,11.017326
-2.091837,-2.295918,10.988629
-2.091837,-2.193878,10.959933
-2.091837,-2.091837,10.931236
-2.091837,-1.989796,10.902540
-2.091837,-1.887755,10.873843
-2.091837,-1.785714,10.845146
-2.091837,-1.683673,10.816450
-2.091837,-1.581633,10.787753
-2.091837,-1.479592,10.764529
-2.091837,-1.377551,10.749838
-2.091837,-1.275510,10.735148
-2.091837,-1.173469,10.720457
-2.091837,-1.071429,10.705766
-2.091837,-0.969388,10.691076
-2.091837,-0.867347,10.676385
-2.091837,-0.765306,10.661694
-2.091837,-0.663265,10.647004
-2.091837,-0.561224,10.632313
-2.091837,-0.459184,10.620374
-2.091837,-0.357143,10.620374
-2.091837,-0.255102,10.620374
-2.091837,-0.153061,10.620374
-2.091837,-0.051020,10.620374
-2.091837,0.051020,10.620374
-2.091837,0.153061,10.620374
-2.091837,0.255102,10.620374
-2.091837,0.357143,10.620374
-2.091837,0.459184,10.620374
-2.091837,0.561224,10.623866
-2.091837,0.663265,10.638557
-2.091837,0.765306,10.653247
-2.091837,0.867347,10.667938
-2.091837,0.969388,10.682629
-2.091837,1.071429,10.697319
-2.091837,1.173469,10.712010
-2.091837,1.275510,10.726701
-2.091837,1.377551,10.741391
-2.091837,1.479592,10.756082
-2.091837,1.581633,10.774095
-2.091837,1.683673,10.802791
-2.091837,1.785714,10.831488
-2.091837,1.887755,10.860185
-2.091837,1.989796,10.888881
-2.091837,2.091837,10.917578
-2.091837,2.193878,10.946274
-2.091837,2.295918,10.974971
-2.091837,2.397959,11.003667
-2.091837,2.500000,11.032364
_Enter
_Polyline
-1.989796,-2.500000,11.017326
-1.989796,-2.397959,10.988629
-1.989796,-2.295918,10.959933
-1.989796,-2.193878,10.931236
-1.989796,-2.091837,10.902540
-1.989796,-1.989796,10.873843
-1.989796,-1.887755,10.845146
-1.989796,-1.785714,10.816450
-1.989796,-1.683673,10.787753
-1.989796,-1.581633,10.759057
-1.989796,-1.479592,10.735148
-1.989796,-1.377551,10.720457
-1.989796,-1.275510,10.705766
-1.989796,-1.173469,10.691076
-1.989796,-1.071429,10.676385
-1.989796,-0.969388,10.661694
-1.989796,-0.867347,10.647004
-1.989796,-0.765306,10.632313
-1.989796,-0.663265,10.617623
-1.989796,-0.561224,10.602932
-1.989796,-0.459184,10.590756
-1.989796,-0.357143,10.590756
-1.989796,-0.255102,10.590756
-1.989796,-0.153061,10.590756
-1.989796,-0.051020,10.590756
-1.989796,0.051020,10.590756
-1.989796,0.153061,10.590756
-1.989796,0.255102,10.590756
-1.989796,0.357143,10.590756
-1.989796,0.459184,10.590756
-1.989796,0.561224,10.594485
-1.989796,0.663265,10.609175
-1.989796,0.765306,10.623866
-1.989796,0.867347,10.638557
-1.989796,0.969388,10.653247
-1.989796,1.071429,10.667938
-1.989796,1.173469,10.682629
-1.989796,1.275510,10.697319
-1.989796,1.377551,10.712010
-1.989796,1.479592,10.726701
-1.989796,1.581633,10.745398
-1.989796,1.683673,10.774095
-1.989796,1.785714,10.802791
-1.989796,1.887755,10.831488
-1.989796,1.989796,10.860185
-1.989796,2.091837,10.888881
-1.989796,2.193878,10.917578
-1.989796,2.295918,10.946274
-1.989796,2.397959,10.974971
-1.989796,2.500000,11.003667
_Enter
_Polyline
-1.887755,-2.500000,10.988629
-1.887755,-2.397959,10.959933
-1.887755,-2.295918,10.931236
-1.887755,-2.193878,10.902540
-1.887755,-2.091837,10.873843
-1.887755,-1.989796,10.845146
-1.887755,-1.887755,10.816450
-1.887755,-1.785714,10.787753
-1.887755,-1.683673,10.759057
-1.887755,-1.581633,10.730360
-1.887755,-1.479592,10.705766
-1.887755,-1.377551,10.691076
-1.887755,-1.275510,10.676385
-1.887755,-1.173469,10.661694
-1.887755,-1.071429,10.647004
-1.887755,-0.969388,10.632313
-1.887755,-0.867347,10.617623
-1.887755,-0.765306,10.602932
-1.887755,-0.663265,10.588241
-1.887755,-0.561224,10.573551
-1.887755,-0.459184,10.561138
-1.887755,-0.357143,10.561138
-1.887755,-0.255102,10.561138
-1.887755,-0.153061,10.561138
-1.887755,-0.051020,10.561138
-1.887755,0.051020,10.561138
-1.887755,0.153061,10.561138
-1.887755,0.255102,10.561138
-1.887755,0.357143,10.561138
-1.887755,0.459184,10.561138
-1.887755,0.561224,10.565103
-1.887755,0.663265,10.579794
-1.887755,0.765306,10.594485
-1.887755,0.867347,10.609175
-1.887755,0.969388,10.623866
-1.887755,1.071429,10.638557
-1.887755,1.173469,10.653247
-1.887755,1.275510,10.667938
-1.887755,1.377551,10.682629
-1.887755,1.479592,10.697319
-1.887755,1.581633,10.716702
-1.887755,1.683673,10.745398
-1.887755,1.785714,10.774095
-1.887755,1.887755,10.802791
-1.887755,1.989796,10.831488
-1.887755,2.091837,10.860185
-1.887755,2.193878,10.888881
-1.887755,2.295918,10.917578
-1.887755,2.397959,10.946274
-1.887755,2.500000,10.974971
_Enter
_Polyline
-1.785714,-2.500000,10.959933
-1.785714,-2.397959,10.931236
-1.785714,-2.295918,10.902540
-1.785714,-2.193878,10.873843
-1.785714,-2.091837,10.845146
-1.785714,-1.989796,10.816450
-1.785714,-1.887755,10.787753
-1.785714,-1.785714,10.759057
-1.785714,-1.683673,10.730360
-1.785714,-1.581633,10.701664
-1.785714,-1.479592,10.676385
-1.785714,-1.377551,10.661694
-1.785714,-1.275510,10.647004
-1.785714,-1.173469,10.632313
-1.785714,-1.071429,10.617623
-1.785714,-0.969388,10.602932
-1.785714,-0.867347,10.588241
-1.785714,-0.765306,10.573551
-1.785714,-0.663265,10.558860
-1.785714,-0.561224,10.544169
-1.785714,-0.459184,10.531519
-1.785714,-0.357143,10.531519
-1.785714,-0.255102,10.531519
-1.785714,-0.153061,10.531519
-1.785714,-0.051020,10.531519
-1.785714,0.051020,10.531519
-1.785714,0.153061,10.531519
-1.785714,0.255102,10.531519
-1.785714,0.357143,10.531519
-1.785714,0.459184,10.531519
-1.785714,0.561224,10.535722
-1.785714,0.663265,10.550413
-1.785714,0.765306,10.565103
-1.785714,0.867347,10.579794
-1.785714,0.969388,10.594485
-1.785714,1.071429,10.609175
-1.785714,1.173469,10.623866
-1.785714,1.275510,10.638557
-1.785714,1.377551,10.653247
-1.785714,1.479592,10.667938
-1.785714,1.581633,10.688005
-1.785714,1.683673,10.716702
-1.785714,1.785714,10.745398
-1.785714,1.887755,10.774095
-1.785714,1.989796,10.802791
-1.785714,2.091837,10.831488
-1.785714,2.193878,10.860185
-1.785714,2.295918,10.888881
-1.785714,2.397959,10.917578
-1.785714,2.500000,10.946274
_Enter
_Polyline
-1.683673,-2.500000,10.931236
-1.683673,-2.397959,10.902540
-1.683673,-2.295918,10.873843
-1.683673,-2.193878,10.845146
-1.683673,-2.091837,10.816450
-1.683673,-1.989796,10.787753
-1.683673,-1.887755,10.759057
-1.683673,-1.785714,10.730360
-1.683673,-1.683673,10.701664
-1.683673,-1.581633,10.672967
-1.683673,-1.479592,10.647004
-1.683673,-1.377551,10.632313
-1.683673,-1.275510,10.617623
-1.683673,-1.173469,10.602932
-1.683673,-1.071429,10.588241
-1.683673,-0.969388,10.573551
-1.683673,-0.867347,10.558860
-1.683673,-0.765306,10.544169
-1.683673,-0.663265,10.529479
-1.683673,-0.561224,10.514788
-1.683673,-0.459184,10.501901
-1.683673,-0.357143,10.501901
-1.683673,-0.255102,10.501901
-1.683673,-0.153061,10.501901
-1.683673,-0.051020,10.501901
-1.683673,0.051020,10.501901
-1.683673,0.153061,10.501901
-1.683673,0.255102,10.501901
-1.683673,0.357143,10.501901
-1.683673,0.459184,10.501901
-1.683673,0.561224,10.506341
-1.683673,0.663265,10.521031
-1.683673,0.765306,10.535722
-1.683673,0.867347,10.550413
-1.683673,0.969388,10.565103
-1.683673,1.071429,10.579794
-1.683673,1.173469,10.594485
-1.683673,1.275510,10.609175
-1.683673,1.377551,10.623866
-1.683673,1.479592,10.638557
-1.683673,1.581633,10.659309
-1.683673,1.683673,10.688005
-1.683673,1.785714,10.716702
-1.683673,1.887755,10.745398
-1.683673,1.989796,10.774095
-1.683673,2.091837,10.802791
-1.683673,2.193878,10.831488
-1.683673,2.295918,10.860185
-1.683673,2.397959,10.888881
-1.683673,2.500000,10.917578
_Enter
_Polyline
-1.581633,-2.500000,10.902540
-1.581633,-2.397959,10.873843
-1.581633,-2.295918,10.845146
-1.581633,-2.193878,10.816450
-1.581633,-2.091837,10.787753
-1.581633,-1.989796,10.759057
-1.581633,-1.887755,10.730360
-1.581633,-1.785714,10.701664
-1.581633,-1.683673,10.672967
-1.581633,-1.581633,10.644271
-1.581633,-1.479592,10.617623
-1.581633,-1.377551,10.602932
-1.581633,-1.275510,10.588241
-1.581633,-1.173469,10.573551
-1.581633,-1.071429,10.558860
-1.581633,-0.969388,10.544169
-1.581633,-0.867347,10.529479
-1.581633,-0.765306,10.514788
-1.581633,-0.663265,10.500097
-1.581633,-0.561224,10.485407
-1.581633,-0.459184,10.472283
-1.581633,-0.357143,10.472283
-1.581633,-0.255102,10.472283
-1.581633,-0.153061,10.472283
-1.581633,-0.051020,10.472283
-1.581633,0.051020,10.472283
-1.581633,0.153061,10.472283
-1.581633,0.255102,10.472283
-1.581633,0.357143,10.472283
-1.581633,0.459184,10.472283
-1.581633,0.561224,10.476959
-1.581633,0.663265,10.491650
-1.581633,0.765306,10.506341
-1.581633,0.867347,10.521031
-1.581633,0.969388,10.535722
-1.581633,1.071429,10.550413
-1.581633,1.173469,10.565103
-1.581633,1.275510,10.579794
-1.581633,1.377551,10.594485
-1.581633,1.479592,10.609175
-1.581633,1.581633,10.630612
-1.581633,1.683673,10.659309
-1.581633,1.785714,10.688005
-1.581633,1.887755,10.716702
-1.581633,1.989796,10.745398
-1.581633,2.091837,10.774095
-1.581633,2.193878,10.802791
-1.581633,2.295918,10.831488
-1.581633,2.397959,10.860185
-1.581633,2.500000,10.888881
_Enter
_Polyline
-1.479592,-2.500000,10.880005
-1.479592,-2.397959,10.850624
-1.479592,-2.295918,10.821243
-1.479592,-2.193878,10.791861
-1.479592,-2.091837,10.762480
-1.479592,-1.989796,10.733099
-1.479592,-1.887755,10.703717
-1.479592,-1.785714,10.674336
-1.479592,-1.683673,10.644955
-1.479592,-1.581633,10.615574
-1.479592,-1.479592,10.591543
-1.479592,-1.377551,10.576491
-1.479592,-1.275510,10.561438
-1.479592,-1.173469,10.546385
-1.479592,-1.071429,10.531332
-1.479592,-0.969388,10.516279
-1.479592,-0.867347,10.501227
-1.479592,-0.765306,10.486174
-1.479592,-0.663265,10.471121
-1.479592,-0.561224,10.456068
-1.479592,-0.459184,10.442821
-1.479592,-0.357143,10.442821
-1.479592,-0.255102,10.442821
-1.479592,-0.153061,10.442821
-1.479592,-0.051020,10.442821
-1.479592,0.051020,10.442821
-1.479592,0.153061,10.442821
-1.479592,0.255102,10.442821
-1.479592,0.357143,10.442821
-1.479592,0.459184,10.442821
-1.479592,0.561224,10.447611
-1.479592,0.663265,10.462664
-1.479592,0.765306,10.477717
-1.479592,0.867347,10.492770
-1.479592,0.969388,10.507823
-1.479592,1.071429,10.522875
-1.479592,1.173469,10.537928
-1.479592,1.275510,10.552981
-1.479592,1.377551,10.568034
-1.479592,1.479592,10.583087
-1.479592,1.581633,10.601970
-1.479592,1.683673,10.631351
-1.479592,1.785714,10.660732
-1.479592,1.887755,10.690114
-1.479592,1.989796,10.719495
-1.479592,2.091837,10.748876
-1.479592,2.193878,10.778257
-1.479592,2.295918,10.807639
-1.479592,2.397959,10.837020
-1.479592,2.500000,10.866401
_Enter
_Polyline
-1.377551,-2.500000,10.865315
-1.377551,-2.397959,10.835933
-1.377551,-2.295918,10.806552
-1.377551,-2.193878,10.777171
-1.377551,-2.091837,10.747789
-1.377551,-1.989796,10.718408
-1.377551,-1.887755,10.689027
-1.377551,-1.785714,10.659646
-1.377551,-1.683673,10.630264
-1.377551,-1.581633,10.600883
-1.377551,-1.479592,10.576491
-1.377551,-1.377551,10.561438
-1.377551,-1.275510,10.546385
-1.377551,-1.173469,10.531332
-1.377551,-1.071429,10.516279
-1.377551,-0.969388,10.501227
-1.377551,-0.867347,10.486174
-1.377551,-0.765306,10.471121
-1.377551,-0.663265,10.456068
-1.377551,-0.561224,10.441015
-1.377551,-0.459184,10.427642
-1.377551,-0.357143,10.427642
-1.377551,-0.255102,10.427642
-1.377551,-0.153061,10.427642
-1.377551,-0.051020,10.427642
-1.377551,0.051020,10.427642
-1.377551,0.153061,10.427642
-1.377551,0.255102,10.427642
-1.377551,0.357143,10.427642
-1.377551,0.459184,10.427642
-1.377551,0.561224,10.432559
-1.377551,0.663265,10.447611
-1.377551,0.765306,10.462664
-1.377551,0.867347,10.477717
-1.377551,0.969388,10.492770
-1.377551,1.071429,10.507823
-1.377551,1.173469,10.522875
-1.377551,1.275510,10.537928
-1.377551,1.377551,10.552981
-1.377551,1.479592,10.568034
-1.377551,1.581633,10.587279
-1.377551,1.683673,10.616660
-1.377551,1.785714,10.646042
-1.377551,1.887755,10.675423
-1.377551,1.989796,10.704804
-1.377551,2.091837,10.734186
-1.377551,2.193878,10.763567
-1.377551,2.295918,10.792948
-1.377551,2.397959,10.822329
-1.377551,2.500000,10.851711
_Enter
_Polyline
-1.275510,-2.500000,10.850624
-1.275510,-2.397959,10.821243
-1.275510,-2.295918,10.791861
-1.275510,-2.193878,10.762480
-1.275510,-2.091837,10.733099
-1.275510,-1.989796,10.703717
-1.275510,-1.887755,10.674336
-1.275510,-1.785714,10.644955
-1.275510,-1.683673,10.615574
-1.275510,-1.581633,10.586192
-1.275510,-1.479592,10.561438
-1.275510,-1.377551,10.546385
-1.275510,-1.275510,10.531332
-1.275510,-1.173469,10.516279
-1.275510,-1.071429,10.501227
-1.275510,-0.969388,10.486174
-1.275510,-0.867347,10.471121
-1.275510,-0.765306,10.456068
-1.275510,-0.663265,10.441015
-1.275510,-0.561224,10.425962
-1.275510,-0.459184,10.412464
-1.275510,-0.357143,10.412464
-1.275510,-0.255102,10.412464
-1.275510,-0.153061,10.412464
-1.275510,-0.051020,10.412464
-1.275510,0.051020,10.412464
-1.275510,0.153061,10.412464
-1.275510,0.255102,10.412464
-1.275510,0.357143,10.412464
-1.275510,0.459184,10.412464
-1.275510,0.561224,10.417506
-1.275510,0.663265,10.432559
-1.275510,0.765306,10.447611
-1.275510,0.867347,10.462664
-1.275510,0.969388,10.477717
-1.275510,1.071429,10.492770
-1.275510,1.173469,10.507823
